sadness	inspiration	cause-effect
snow	spill	cause-effect
plaform	steel	entity-origin
developer	administration	other
wires	piezos	component-whole
opioids	pain	other
running	satisfaction	cause-effect
calculator	engineers	instrument-agency
woman	closet	entity-destination
beak	squid	component-whole
happiness	affair	other
pledge	rival	product-producer
letter	office	entity-destination
name	saying	entity-origin
trilogy	transition	message-topic
spirit	vessel	entity-origin
floor	building	component-whole
activities	programmes	component-whole
crank	shaft	component-whole
tugging	flashes	cause-effect
fable	fox	message-topic
grants	schools	entity-destination
jokes	crackers	entity-origin
algorithms	software	instrument-agency
bonuses	speculators	product-producer
wig	judges	instrument-agency
body	sack	content-container
books	artists	instrument-agency
cleats	boat	component-whole
swans	sownder	member-collection
forceps	surgeon	instrument-agency
interrogation	activities	other
crisis	damage	cause-effect
clues	employees	entity-origin
robber	office	other
humidity	contamination	cause-effect
quotation	preface	entity-origin
design	setbacks	cause-effect
nose	bloodhound	component-whole
raisin	factory	product-producer
ants	swarm	member-collection
department	reduction	other
aspects	signals	other
harness	chest	other
questions	proposals	message-topic
vestments	clergy	instrument-agency
earthquake	trauma	cause-effect
fire	building	other
cars	factory	product-producer
lighting	shop	other
end	electrician	instrument-agency
paper	professor	product-producer
star	controversies	other
rope	rod	component-whole
war	internet	other
insulin	pancreas	product-producer
transmitter	wave	cause-effect
conference	prevention	message-topic
hill	beans	other
reader	wallet	content-container
stockings	doll	component-whole
ladies	clique	member-collection
kids	castle	entity-origin
flukes	dolphin	component-whole
ointment	discomfort	cause-effect
issue	value	message-topic
stadium	teams	product-producer
vessels	system	product-producer
footsteps	activation	cause-effect
shaft	ulna	component-whole
folktales	writer	product-producer
letter	members	entity-destination
flowers	garden	component-whole
products	future	entity-origin
tissue	breast	component-whole
system	design	other
composition	invention	other
cabinets	kitchen	component-whole
characters	menage	member-collection
books	collection	member-collection
maps	representations	other
message	error	message-topic
directive	discrimination	message-topic
pain	tears	cause-effect
proposals	company	product-producer
report	casualties	message-topic
paintings	portrait	message-topic
sighting	distance	other
programs	computers	entity-destination
piece	modernist	product-producer
caricatures	people	message-topic
engine	product	component-whole
coffee	maker	product-producer
church	state	product-producer
statement	assembly	product-producer
biscuits	basket	content-container
rains	disaster	cause-effect
failure	famine	cause-effect
jam	horns	other
newsletter	projects	message-topic
examples	adjectives	message-topic
potatoes	men	product-producer
oil	olive	entity-origin
sledgehammer	men	instrument-agency
approach	study	instrument-agency
virus	children	entity-destination
path	lake	other
metaphor	economist	product-producer
request	port	entity-destination
list	sailor	component-whole
marinade	acid	other
puppet	puppeteer	instrument-agency
material	trunk	content-container
presence	release	cause-effect
book	family	message-topic
coat	cassock	entity-origin
aeroplane	duty	other
mixture	students	instrument-agency
channel	soccer	message-topic
authors	pleiad	member-collection
ships	flotilla	member-collection
beans	farmers	product-producer
birds	subway	entity-destination
strips	chambers	entity-destination
droplets	sneezing	other
bulbs	house	component-whole
scissors	guy	product-producer
congressmen	party	member-collection
conference	safety	message-topic
track	feet	product-producer
farmhouse	farm	component-whole
lamp	professional	instrument-agency
arsenic	groundwater	entity-destination
committee	amendment	other
cockpit	crew	other
cable	nut	other
earthquake	tremors	cause-effect
pieces	place	entity-destination
resources	biologist	instrument-agency
suture	surgeon	instrument-agency
investigation	series	other
name	word	entity-origin
constipation	fever	cause-effect
town	friends	product-producer
fingers	wind	component-whole
cracks	earthquakes	product-producer
cheque	casket	entity-destination
book	record	message-topic
locusts	sector	entity-destination
line	data	other
cakes	oven	entity-origin
anecdotes	principles	message-topic
syrup	strawberry	entity-origin
essays	volume	member-collection
basalts	area	entity-origin
ova	ovary	entity-origin
snake	jar	content-container
words	dictionaries	entity-destination
report	technician	product-producer
transmitter	suite	content-container
scum	tripes	other
book	intellectual	product-producer
acid	tank	content-container
truck	engine	component-whole
ideas	huddle	member-collection
pipes	sewer	component-whole
rod	tool	component-whole
accounts	basis	message-topic
people	debt	other
beer	monasteries	product-producer
vitamin	therapy	component-whole
solutions	legislation	other
injury	discomfort	cause-effect
clips	tracks	entity-destination
pottery	friend	entity-origin
imbalances	paralysis	cause-effect
cereal	bottle	content-container
flour	bin	content-container
poet	imagination	other
reaction	affect	cause-effect
dancing	happiness	cause-effect
buttons	belly	component-whole
walkers	amble	member-collection
spin-off	scientist	product-producer
socket	bulb	component-whole
ventricle	rotation	other
controller	box	component-whole
apple	tree	entity-origin
envoy	government	entity-destination
overpopulation	poverty	cause-effect
protocol	committee	product-producer
computer	sleep	other
patella	mechanism	component-whole
embassy	opening	other
foil	ceramist	instrument-agency
drug	capsule	entity-destination
principal	corporation	member-collection
swordsmen	division	member-collection
bacteria	breakouts	cause-effect
appendix	bottle	content-container
vote	tomorrow	entity-destination
experts	facilities	other
pretext	president	instrument-agency
essay	study	entity-origin
pile	excrement	other
deformation	form	other
beer	rice	entity-origin
bomb	can	content-container
remark	comments	message-topic
report	migration	message-topic
ink	researchers	instrument-agency
scissors	stylist	instrument-agency
maize	spirits	other
call	bill	message-topic
statement	parents	product-producer
water	hookah	instrument-agency
prices	hotel	entity-destination
herb	butter	other
wine	vintners	product-producer
gases	evaporation	cause-effect
embassy	injured	entity-origin
liquor	rice	entity-origin
paintings	shapes	message-topic
assembly	panel	other
chai	glass	content-container
equipment	box	content-container
passport	trunk	content-container
axis	wheel	component-whole
gas	cyst	component-whole
water	glass	content-container
instrument	players	instrument-agency
articles	author	product-producer
maze	skulls	other
chapter	results	message-topic
cars	workers	product-producer
rig	ship	component-whole
admirals	bridge	member-collection
angle	resolution	other
login	administrator	product-producer
pancreas	rabbit	component-whole
candy	mouth	entity-destination
exhibition	ideas	message-topic
machines	company	product-producer
cantons	confederation	member-collection
map	students	instrument-agency
button	belly	component-whole
money	producers	entity-destination
atlas	mapmaker	product-producer
gangster	gang	member-collection
bristles	brush	component-whole
movie	celebrations	message-topic
commandos	plant	entity-destination
anchor	boat	component-whole
marketing	stimulating	message-topic
robot	operator	instrument-agency
symbolism	author	instrument-agency
elements	tree	component-whole
yolk	third	component-whole
boxes	stack	member-collection
pliers	electrician	instrument-agency
prophet	cell	entity-destination
dish	son	product-producer
treatment	harm	cause-effect
fuels	pollution	cause-effect
telescope	observatory	instrument-agency
mayflies	hatch	member-collection
body	plane	component-whole
rain	floods	cause-effect
production	lake	other
developer	perspective	other
stitches	scars	cause-effect
editions	warehouse	entity-destination
party	father	member-collection
wound	death	cause-effect
reinsurance	company	other
spiders	clutter	member-collection
capscrews	manufacturers	instrument-agency
sheets	carton	component-whole
film	philosophers	message-topic
railing	ship	component-whole
department	university	component-whole
kinship	ideals	other
duo	stir	cause-effect
arms	manufacturer	product-producer
defendant	probation	entity-origin
reinstatement	remedy	component-whole
journals	birding	message-topic
publication	mail	other
aircraft	holder	product-producer
spray	customers	instrument-agency
quotation	words	other
instructions	people	instrument-agency
language	philosophy	instrument-agency
universe	epoch	other
cavity	shape	cause-effect
volume	religious	message-topic
statute	matter	message-topic
wine	grape	entity-origin
livers	ducks	component-whole
bite	spider	product-producer
bombs	military	instrument-agency
manuscripts	aspects	message-topic
speech	doctrine	message-topic
man	addiction	other
bullfinches	bellowing	member-collection
dog	owner	entity-origin
paper	results	message-topic
plans	official	product-producer
smallholders	associations	member-collection
laughing	dissatisfaction	cause-effect
herons	whirl	member-collection
rum	juice	entity-origin
blood	patient	entity-destination
branch	diagram	component-whole
gunfire	government	instrument-agency
sky	dome	other
lorries	convoy	member-collection
article	arguments	message-topic
laws	registries	other
candle	girl	instrument-agency
information	environment	other
screwdriver	victim	entity-origin
visit	staff	other
appendix	solutions	message-topic
producer	pinots	product-producer
protest	jams	cause-effect
claws	cats	component-whole
pouch	marsupials	component-whole
paper	wife	product-producer
study	economist	product-producer
film	dangers	message-topic
malfunction	delays	cause-effect
e-mail	account	entity-origin
stew	potato	entity-origin
fuel	fire	cause-effect
disability	benefits	cause-effect
ship	port	entity-origin
municipality	corporation	member-collection
markets	network	member-collection
system	speech	other
publication	project	message-topic
science	progress	cause-effect
bouquets	city	entity-destination
governor	governor	other
depression	semester	other
hematoxylin	heartwood	entity-origin
cover	ewer	content-container
syrup	raspberry	entity-origin
key	desk	content-container
feedback	readers	product-producer
menopause	anxiety	cause-effect
princess	island	entity-origin
laws	aristocracy	product-producer
mound	army	product-producer
rout	forces	other
decision	implementor	product-producer
motor	sound	cause-effect
decision	maker	product-producer
teachers	body	member-collection
ship	ocean	entity-destination
sale	profit	cause-effect
gun	perpetrator	instrument-agency
moop	areas	entity-destination
refrigerator	hum	cause-effect
supplies	families	entity-destination
areas	store	component-whole
clay	canister	other
illumination	candle	other
plot	girl	message-topic
musicians	ensemble	member-collection
perception	vehicle	instrument-agency
growth	caterpillar	other
platelets	marrow	product-producer
bricks	students	product-producer
investors	property	entity-destination
components	building	component-whole
bride	pheras	entity-origin
mares	stud	member-collection
disorder	loss	cause-effect
gun	suitcase	content-container
speech	north	message-topic
fishes	purposes	other
study	farms	message-topic
stomach	kangaroos	component-whole
cocaine	mortality	cause-effect
wire	injury	cause-effect
contributions	session	component-whole
caterpillars	army	member-collection
picture	pupils	product-producer
beam	side	entity-origin
serpent	cradle	content-container
end	trainer	instrument-agency
orphan	bachelor	other
violin	musician	instrument-agency
member	jury	member-collection
boy	desk	other
star	insight	other
literature	stabilization	message-topic
spirits	rye	entity-origin
passage	noise	cause-effect
man	hospital	entity-origin
isle	store	component-whole
crust	planet	component-whole
eruption	damage	cause-effect
beam	system	instrument-agency
measles	rashes	cause-effect
material	musicians	product-producer
play	state	other
machine	cabinet	content-container
oils	capsule	content-container
ticket	missis	instrument-agency
instrumental	signature	other
theory	youngster	product-producer
investigations	identity	other
turkeys	flock	member-collection
hippopotami	crash	member-collection
dumping	pollution	cause-effect
nanoparticle	team	instrument-agency
tea	strawberry	entity-origin
prospectors	cars	other
scientist	niece	other
bread	basket	entity-destination
exposure	frustration	cause-effect
archer	century	entity-origin
boat	port	entity-origin
payoff	cost	other
water	jar	content-container
payment	gateway	other
programme	history	message-topic
hill	corn	other
background	city	other
services	array	member-collection
stations	hookup	member-collection
publication	events	message-topic
response	manufacturer	product-producer
bell	trumpet	component-whole
vioin	maker	product-producer
granules	defects	content-container
organisation	woman	product-producer
newspaper	performer	instrument-agency
article	cover	message-topic
rules	consideration	other
depression	weeks	other
stem	verb	component-whole
invaders	pity	other
ants	kitchen	other
dames	ring	member-collection
fruit	basket	content-container
bow	vessel	component-whole
converter	process	other
dryness	wrinkles	cause-effect
wafers	sites	entity-destination
wine	limelight	other
waists	pants	component-whole
flame	advocates	instrument-agency
money	suitcase	content-container
cars	pollution	cause-effect
incubation	reduction	cause-effect
debts	government	instrument-agency
sextant	navigator	instrument-agency
answer	mouth	entity-origin
play	person	message-topic
turkeys	raffle	member-collection
skull	safe	entity-destination
police	surveyor	other
orphan	orphanage	entity-origin
delegates	crush	member-collection
aircraft	hangar	entity-destination
spirits	wheat	entity-origin
crocodiles	congregation	member-collection
tube	furnace	entity-destination
arm	cross	component-whole
principle	certainty	other
party	view	other
computers	engineers	instrument-agency
boiler	kitchen	component-whole
citizens	community	member-collection
cinema	filmmaker	product-producer
index	surface	entity-origin
bleeding	artery	entity-origin
ale	rye	entity-origin
boy	family	entity-destination
satellites	constellation	member-collection
scientists	brain	other
hotel	reconstruction	other
animals	herd	member-collection
article	use	message-topic
companies	countries	entity-destination
frog	tree	other
water	receptacle	entity-destination
oil	soybean	entity-origin
analysis	program	other
insulation	carafe	other
money	company	entity-destination
passport	wallet	content-container
goddess	race	entity-origin
techniques	method	instrument-agency
drama	reactions	message-topic
coil	relay	component-whole
terrorists	suffering	cause-effect
anger	sky	other
spilling	burn	cause-effect
crust	silicon	other
files	date	entity-origin
output	stereograph	product-producer
mail	account	entity-destination
fats	disease	cause-effect
segment	membrane	other
acid	adhesion	cause-effect
farmers	population	member-collection
idea	teenager	product-producer
capsule	tube	entity-destination
products	clients	entity-destination
astronauts	orbit	entity-destination
people	mountain	entity-destination
firebomb	lot	entity-destination
juice	orange	entity-origin
letter	saint	product-producer
reply	author	product-producer
circuits	alarm	component-whole
speech	initiative	message-topic
frame	umbrella	component-whole
reboot	message	cause-effect
music	composer	product-producer
clip	investment	message-topic
portraits	women	message-topic
ball	noise	cause-effect
diaphragm	chamber	component-whole
wife	blogosphere	other
monkeys	wilderness	member-collection
officer	corporation	other
gift	brother	entity-origin
film	path	message-topic
fundus	stomach	component-whole
dialect	language	other
linnets	parcel	member-collection
x-rays	dentists	instrument-agency
birds	dissimulation	member-collection
coil	armature	component-whole
studies	details	other
teeth	hub	component-whole
passenger	train	entity-origin
bike-accident	injuries	cause-effect
faces	templates	entity-destination
wings	plane	entity-origin
sensor	process	other
ceiling	craftsman	product-producer
skirt	bin	content-container
discussion	accolade	cause-effect
virus	species	entity-origin
shelf	refrigerator	component-whole
airline	cancellation	cause-effect
train	general	instrument-agency
book	editor	other
lists	jar	entity-destination
vehicle	premises	entity-destination
bills	topics	message-topic
statement	government	product-producer
trash	dumpster	entity-destination
sound	cow	cause-effect
pile	junk	other
instruments	player	instrument-agency
event	queue	member-collection
bankers	distress	cause-effect
congressmen	party	other
story	cast	product-producer
equipment	factory	product-producer
wool	industry	product-producer
billions	products	entity-destination
snowshoes	person	instrument-agency
language	community	entity-origin
exhaustion	fever	cause-effect
rain	seawater	entity-origin
vase	blower	product-producer
bone	cheek	component-whole
examination	articles	other
airmen	chief	entity-destination
photo	frame	content-container
pellets	plasmas	entity-destination
focus	button	entity-origin
wolf	pack	member-collection
pamphlet	binder	entity-destination
legend	man	message-topic
measuring	improvement	cause-effect
peoples	federation	member-collection
clergy	riot	cause-effect
excess	surplus	cause-effect
channel	sports	message-topic
praise	concern	cause-effect
letter	agent	entity-origin
paddle	switch	component-whole
money	accounts	entity-destination
kidneys	hosts	entity-destination
qualifications	care	other
meeting	policy	message-topic
hull	boat	component-whole
rituals	marriage	component-whole
sculpture	series	member-collection
destruction	collapse	cause-effect
drug	manufacturer	product-producer
sugar	cane	entity-origin
visit	frenzy	cause-effect
water	lake	entity-origin
blisters	moisture	other
particulars	bill	member-collection
problem	perspective	other
hat	craftsman	product-producer
aircraft	experts	product-producer
fat	chocolate	entity-destination
wire	artist	instrument-agency
infantrymen	regiment	member-collection
servo	wallet	component-whole
studies	issue	message-topic
liquor	maize	entity-origin
computers	radiation	cause-effect
pickup	players	instrument-agency
index	book	component-whole
striker	team	member-collection
servewear	dishwasher	entity-destination
explosives	box	content-container
disease	person	entity-destination
fight	carnage	cause-effect
proposal	ways	component-whole
producers	scallops	other
coffee	mug	content-container
criminal	prison	entity-origin
factory	hours	other
slides	box	entity-destination
citizens	living	other
logs	design	other
discussion	standards	message-topic
owls	locations	entity-destination
wall	building	component-whole
stoves	kitchen	component-whole
moratorium	months	other
vinegar	bottle	content-container
subculture	violence	other
choughs	chattering	member-collection
inlet	dryer	component-whole
vinegar	person	instrument-agency
holes	basket	component-whole
disc	paper	content-container
facades	palace	component-whole
words	action	other
passion	generation	entity-destination
finches	charm	member-collection
ashes	jar	entity-destination
letter	evening	message-topic
supercapacitors	scientists	product-producer
error	quotas	other
skeleton	object	entity-origin
input	queue	other
deer	parcel	member-collection
liver	patient	entity-destination
bone	jaw	component-whole
orca	exhibit	component-whole
gill	fish	component-whole
story	ugliness	message-topic
flour	paper	entity-destination
watch	watchmaker	product-producer
spring	gravimeter	component-whole
candidates	roles	other
droxyapatite	gaps	entity-destination
jumper	grandmother	product-producer
realm	spirits	other
mouse	prison	content-container
interview	files	content-container
current	ships	instrument-agency
towns	year	other
boy	bathroom	entity-destination
geodiversity	objective	entity-destination
journal	box	content-container
papers	scientist	product-producer
religion	country	entity-destination
stern	cruiser	component-whole
speech	support	message-topic
key	pouch	content-container
oar	rower	instrument-agency
feet	ball	entity-destination
train	depot	entity-origin
construction	damage	cause-effect
omelette	bread	entity-destination
fountain	location	entity-origin
underpad	tires	entity-origin
warmouth	bin	content-container
monitor	lid	content-container
porcupines	prickle	member-collection
officers	mess	member-collection
planes	clutter	member-collection
nozzles	windscreen	component-whole
shanks	dish	component-whole
trespass	interference	other
sections	asterisk	other
electrolysis	reduction	cause-effect
point	pencil	component-whole
typewriter	typist	instrument-agency
institutions	thesaurus	instrument-agency
alcohol	bar	entity-destination
poppy	province	product-producer
scale	engineer	instrument-agency
meeting	shareholders	other
nucleus	midbrain	component-whole
cream	hand	other
trapdoors	prisoners	product-producer
book	author	product-producer
president	help	other
pheasants	bouquet	member-collection
export	company	other
candles	four	instrument-agency
piazza	building	component-whole
biochemicals	liver	product-producer
convention	prevention	message-topic
marvels	outback	entity-origin
coils	head	component-whole
facilitator	discussion	other
destruction	suffering	cause-effect
community	movement	cause-effect
cabinet	maker	product-producer
plugs	plugboard	other
person	tree	entity-origin
legend	village	message-topic
workshop	derivatives	message-topic
ale	wheat	entity-origin
kingdoms	confederacy	member-collection
grenadiers	battalion	member-collection
pollen	forest	entity-origin
disease	patient	entity-destination
resources	organisations	instrument-agency
manager	male	other
physician	deaths	cause-effect
tails	birds	component-whole
barracudas	battery	member-collection
pin	connector	component-whole
donkeys	peasants	instrument-agency
rules	transfers	message-topic
engines	workers	product-producer
tiger	territory	entity-destination
cocaine	suitcase	content-container
laws	speech	message-topic
walls	sultan	product-producer
disease	hardening	cause-effect
mycelia	truffles	component-whole
teeth	bottle	content-container
plane	players	instrument-agency
foods	industry	product-producer
model	process	other
beer	grain	entity-origin
removal	exposure	other
stems	trays	entity-destination
cash	bag	content-container
walk	entry	other
screw	chuck	other
light	alarm	component-whole
cement	factory	product-producer
control	decrease	cause-effect
foes	throng	member-collection
boat	harbour	entity-origin
building	place	other
discussion	civility	message-topic
partisans	detachment	member-collection
casket	mausoleum	entity-destination
zipper	jeans	component-whole
flavours	joy	cause-effect
coastal	erosion	other
chapters	relationships	message-topic
anger	hitting	cause-effect
robot	surgeon	instrument-agency
abortion	story	other
exclusion	definition	other
raccoons	mask	member-collection
crust	earth	component-whole
legs	vortices	cause-effect
adventurers	depths	entity-destination
furniture	building	content-container
cells	animals	entity-destination
loss	risk	cause-effect
truncheon	police	other
blazer	bin	content-container
publication	violations	message-topic
epidemic	devastation	cause-effect
corpuscles	light	component-whole
plans	meltdown	other
photocopy	encyclopedia	entity-origin
photo	window	other
mouth	turtle	component-whole
snowstorm	delays	cause-effect
stick	toothpick	component-whole
apples	salad	component-whole
condition	indicator	cause-effect
component	background	cause-effect
clothing	chest	content-container
detectives	case	other
tremors	damages	cause-effect
section	duties	message-topic
colts	rake	member-collection
officers	slate	member-collection
electricity	bulbs	instrument-agency
fluids	animals	other
ponds	chain	member-collection
drive	drum	entity-origin
ringtone	telecommunicator	other
ashes	pit	entity-destination
staysail	cutter	component-whole
skateboard	company	product-producer
release	gallery	product-producer
sensor	dryer	component-whole
point	house	message-topic
infant	cradle	entity-destination
heathcare	company	other
death	relocation	cause-effect
manuscript	study	other
container	capacity	other
folks	space	entity-destination
notebook	astronomers	instrument-agency
blades	machine	component-whole
biography	career	message-topic
membrane	canister	entity-destination
anesthetic	insensibility	cause-effect
rage	fight	other
horseshoes	blacksmith	other
loans	foreclosure	other
troops	area	entity-destination
men	underworld	other
message	mailman	entity-destination
citizenship	immigrant	entity-destination
recipe	page	entity-origin
swans	eyrar	member-collection
fish	shoal	member-collection
soot	fireplace	entity-destination
prisoner	captivity	other
bag	design	component-whole
spread	sack	content-container
birds	aviary	other
products	factories	product-producer
joy	places	other
speech	steps	other
fellowship	craftsmen	other
intervention	production	other
sink	room	component-whole
eggs	buckets	entity-destination
guide	website	component-whole
president	construction	other
bomb	suitcase	content-container
malfunction	inflammation	cause-effect
dams	power	cause-effect
decline	arguments	other
discovery	worker	other
railways	corporation	product-producer
grenade	tin	content-container
grammars	languages	other
pouches	wallabies	component-whole
oxen	yoke	member-collection
fever	convulsions	cause-effect
oxygen	body	instrument-agency
bar	corner	other
figures	sculptor	product-producer
opium	exporter	other
case	tree	other
literature	problems	message-topic
infantrymen	division	member-collection
repetition	ecstasy	cause-effect
curvature	bowl	other
cell	venter	component-whole
slides	nanotechnology	message-topic
beans	flask	entity-destination
screw	arm	component-whole
symposium	dissemination	message-topic
furnace	factory	component-whole
photograph	member	product-producer
cadre	specialties	other
voltage	source	entity-origin
art	collection	entity-origin
debris	crash	cause-effect
grasshoppers	cloud	member-collection
fatigue	corrosion	cause-effect
absorption	increase	cause-effect
train	vibration	cause-effect
salesman	scene	entity-origin
behaviour	learners	other
company	controversies	other
vibrator	physician	product-producer
barbels	catfish	component-whole
unit	caisson	content-container
jungle	cities	other
protein	nuclei	entity-destination
tale	version	entity-origin
woman	taxi	other
system	carbon	other
pillars	bridge	component-whole
coil	motor	component-whole
brucellosis	cow	other
billions	companies	entity-destination
snowstorm	catastrophe	cause-effect
meat	pig	entity-origin
smell	taste	cause-effect
emissions	atmosphere	entity-destination
goniometer	mechanism	component-whole
press	disorders	other
team	regularity	other
liquor	wheat	entity-origin
spell	threat	cause-effect
issue	attention	other
sniper	death	other
plowing	plow	other
news	sheep	message-topic
discussion	crisis	message-topic
hammer	man	instrument-agency
city	anger	cause-effect
tract	method	message-topic
monkeys	troop	member-collection
scandal	democrat	entity-origin
tick	cats	entity-destination
model	carpenter	product-producer
decision	shopper	product-producer
cadenza	soloist	product-producer
discharge	corona	other
torso	suitcase	content-container
agent	restaurant	instrument-agency
barbarians	horde	member-collection
moat	enemy	other
pump	hole	other
spans	bridge	component-whole
keel	ship	component-whole
chapter	techniques	message-topic
outside	store	other
goalkeeper	team	member-collection
timer	oven	component-whole
sinusitis	anxiety	cause-effect
frustration	meeting	other
debate	origins	message-topic
keys	driver	entity-origin
radiation	injury	cause-effect
anvil	stapler	component-whole
terraces	philanthropist	product-producer
extinction	lakes	other
dye	unit	instrument-agency
plane	city	entity-origin
sausage	butcher	product-producer
cats	cast	member-collection
protesters	road	other
centerboard	yacht	component-whole
hilt	sword	component-whole
cartload	chimpanzees	other
attacks	disruption	cause-effect
sentences	rule	product-producer
voters	issues	entity-origin
plastics	machine	other
rug	assistant	product-producer
tombs	legions	product-producer
injury	operations	cause-effect
dialogues	philosopher	product-producer
bacterium	infection	cause-effect
mistake	quarrel	cause-effect
kitchen	clues	other
study	retrieval	message-topic
newspaper	news	message-topic
hurricanes	chaos	cause-effect
girl	family	entity-destination
lobes	fish	component-whole
presentation	debate	cause-effect
crowd	capital	entity-origin
designs	people	product-producer
guinea	hand	entity-destination
blades	plug	component-whole
catheter	stomach	entity-destination
perturbation	instability	cause-effect
perchlorate	soil	entity-destination
art	community	entity-destination
lapwings	deceit	member-collection
trays	beaker	entity-destination
angel	throneroom	entity-origin
saltpetre	sticks	entity-destination
diffing	version	component-whole
farmer	plant	other
wine	rack	content-container
timer	cooker	component-whole
actress	center	entity-destination
book	way	other
presences	fraternity	member-collection
locomotives	factory	product-producer
frame	picture	content-container
flower	people	instrument-agency
driver	harm	cause-effect
apple	bottle	content-container
report	need	message-topic
remains	room	content-container
snakes	den	member-collection
installation	relationships	message-topic
chickens	peep	member-collection
bag	safe	entity-destination
beauties	pleiad	member-collection
man	beach	entity-origin
racer	advice	other
crossbowmen	battalion	member-collection
plate	earthquake	cause-effect
crocodiles	nest	member-collection
report	committee	product-producer
trauma	nosebleeds	cause-effect
acorns	cheeks	entity-destination
newspaper	divorce	message-topic
eggs	belly	content-container
clusters	cosmology	other
cells	box	content-container
parents	factory	other
variable	axis	entity-destination
rainfall	flooding	cause-effect
bus	stand	entity-origin
viruses	warts	cause-effect
hamburgers	restaurant	product-producer
shuttle	passengers	instrument-agency
necessity	entrepreneurship	cause-effect
modification	genes	other
cake	chocolate	entity-origin
sows	houses	entity-destination
pheasants	nye	member-collection
policy	delays	cause-effect
disappointment	speech	message-topic
apples	entrails	content-container
paintings	women	message-topic
wine	temperature	other
ring	folder	component-whole
awards	individuals	entity-destination
steam	alarm	cause-effect
insulation	walls	entity-destination
e-mail	receiver	entity-destination
discussion	garbage	message-topic
typewriter	typist	instrument-agency
staysail	schooner	component-whole
jewels	cache	member-collection
humor	play	component-whole
mixture	dark	other
e-mail	manager	product-producer
diseases	illnesses	cause-effect
clause	pension	message-topic
attractant	bottle	content-container
scouts	troop	member-collection
diamond	necklace	other
game	bin	content-container
cocktail	fan	entity-destination
virus	inflammation	cause-effect
rod	pouch	content-container
move	access	other
rupture	earthquake	cause-effect
forces	coalition	member-collection
declaration	statement	other
clot	infraction	cause-effect
jumper	ox	other
fly	jeans	component-whole
composer	aria	other
jib	boat	component-whole
secret	website	instrument-agency
sensitivity	production	cause-effect
people	homes	entity-destination
president	taxes	other
book	pain	message-topic
floor	shop	component-whole
urine	bag	entity-destination
hook	climber	instrument-agency
poultice	grandmother	instrument-agency
fueltruck	box	content-container
questionnaire	traits	other
article	province	message-topic
images	group	message-topic
passageways	cave	component-whole
war	mortality	cause-effect
malfunction	launch	cause-effect
young	mother	product-producer
food	turtles	entity-origin
driver	car	other
people	space	entity-origin
drinking	accident	cause-effect
description	official	product-producer
kitchen	cottage	component-whole
bacteria	acne	cause-effect
figure	device	message-topic
windows	constellation	member-collection
rock	power	other
masts	nausea	cause-effect
biscuits	hamper	content-container
rain	area	other
flows	erosion	cause-effect
models	agreement	other
joints	jaw	component-whole
images	list	component-whole
pipe	assembly	component-whole
kirpan	accused	instrument-agency
coal	pollution	cause-effect
software	machine	component-whole
company	butchers	other
handful	images	other
hull	scratch	cause-effect
vancomycin	cement	entity-origin
jellyfish	smack	member-collection
book	planter	product-producer
therapy	government	other
poet	center	entity-destination
produce	farm	product-producer
signal	direction	entity-origin
hilt	sword	component-whole
egg	bottle	entity-destination
appeal	worker	product-producer
clothing	factory	product-producer
lines	poet	product-producer
extensors	tendon	other
drilling	fluids	other
lagoons	chain	member-collection
fireplaces	cottage	component-whole
chart	report	entity-origin
vultures	colony	member-collection
saw	lumberjack	instrument-agency
coil	handpiece	component-whole
infection	death	cause-effect
method	scientist	instrument-agency
tutorial	methods	message-topic
anesthetics	depression	cause-effect
advertising	podcast	entity-destination
amber	firkin	content-container
million	mobile	entity-destination
salmon	plants	product-producer
gnats	cloud	member-collection
stroke	pain	cause-effect
carpenter	shaft	entity-destination
servers	invention	instrument-agency
hearing	allegations	message-topic
virus	disease	cause-effect
billionaire	developer	other
material	mitochondria	entity-destination
impulse	photocell	entity-origin
bore	trumpet	component-whole
editor	newspaper	entity-origin
pipe	sewer	component-whole
marijuana	suitcase	content-container
glint	goldfish	other
ingestion	disease	cause-effect
troop	cavalry	other
reactors	electricity	cause-effect
bud	rose	component-whole
fireweed	stand	member-collection
cycle	months	other
evening	weekend	component-whole
heating	compost	other
story	flashback	other
pleas	revolution	cause-effect
laptop	manufacturer	product-producer
weathering	cementation	cause-effect
performance	loss	cause-effect
wheel	truck	component-whole
tofu	milk	entity-origin
literature	position	message-topic
panel	impact	message-topic
deers	cars	entity-destination
germs	illnesses	cause-effect
aircraft	structure	entity-origin
girls	clique	member-collection
antifreeze	containers	entity-destination
hall	accommodation	component-whole
ladder	electrician	instrument-agency
infant	condition	other
mounts	cavvy	member-collection
arrival	noise	cause-effect
properties	discolouration	cause-effect
fingers	hands	component-whole
custom	military	entity-origin
profit	company	entity-destination
fingers	priest	component-whole
discount	agent	instrument-agency
memories	mind	product-producer
money	purse	content-container
moths	cocoon	entity-origin
toxin	paralysis	cause-effect
species	land	entity-destination
polonium	bismuth	entity-origin
candidates	questions	other
pen	poet	instrument-agency
timer	machine	component-whole
restrictions	speech	other
cartridge	printer	entity-destination
podcasting	customer	instrument-agency
marshmallow	maker	product-producer
bytecodes	structure	entity-origin
poodle	acre	entity-destination
effluent	lake	entity-destination
panels	apparatus	instrument-agency
leak	spill	cause-effect
rabbits	nest	member-collection
remark	author	product-producer
infection	dacryoadenitis	cause-effect
